row ID,row m/z,row retention time,Blank_neg.mzML Peak area,S01_neg.mzML Peak area,S02_neg.mzML Peak area,S03_neg.mzML Peak area,S04_neg.mzML Peak area,S05_neg.mzML Peak area,S06_neg.mzML Peak area,S07_neg.mzML Peak area,S08_neg.mzML Peak area,S09_neg.mzML Peak area,S10_neg.mzML Peak area,S11_neg.mzML Peak area,S12_neg.mzML Peak area,S13_neg.mzML Peak area,S14_neg.mzML Peak area,S15_neg.mzML Peak area,S16_neg.mzML Peak area,S17_neg.mzML Peak area,S18_neg.mzML Peak area,S19_neg.mzML Peak area,S20_neg.mzML Peak area,S21_neg.mzML Peak area,S22_neg.mzML Peak area,S23_neg.mzML Peak area,S24_neg.mzML Peak area,S25_neg.mzML Peak area,S26_neg.mzML Peak area,S27_neg.mzML Peak area,S28_neg.mzML Peak area,S29_neg.mzML Peak area,S30_neg.mzML Peak area,S31_neg.mzML Peak area,S32_neg.mzML Peak area,S34_neg.mzML Peak area,S35_neg.mzML Peak area,S36_neg.mzML Peak area,S37_neg.mzML Peak area,S38_neg.mzML Peak area,S39_neg.mzML Peak area,S40_neg.mzML Peak area,S41_neg.mzML Peak area,S42_neg.mzML Peak area,S43_neg.mzML Peak area,S44_neg.mzML Peak area,S45_neg.mzML Peak area,S46_neg.mzML Peak area,S47_neg.mzML Peak area,S48_neg.mzML Peak area,S49_neg.mzML Peak area,S50_neg.mzML Peak area,
4991,106.03969877632153,16.245905,3.4556216E7,1.4822554E7,1.4649676E7,1.2920896E7,3.600749E7,4246247.5,2.3218156E7,7459410.0,4848892.5,1.0850388E7,4691966.0,9649605.0,1.4868961E7,1.1044278E7,4623724.0,3845407.5,6123809.0,1.4099224E7,2.4929028E7,3.5544516E7,1.4709042E7,2744585.0,3670464.8,1.1856926E7,5286963.5,2.655817E7,2.6860326E7,1.7884588E7,3781372.0,2.9426514E7,2.5989354E7,1.2678149E7,1.1254264E7,1.9392076E7,7.457418E7,2.331006E7,9844619.0,2.9623562E7,2.013736E7,8950834.0,2.409098E7,6694088.0,9068256.0,3.2131232E7,2.5165106E7,1431164.9,2.132242E7,2507030.5,3.235453E7,2.0761532E7,
2631,106.03969584510564,14.173291,53199.836,39401.633,44596.76,81546.41,19722.486,19302.668,46791.383,52927.766,56781.992,23023.734,27203.643,18277.992,31188.555,42307.01,16224.705,27815.395,25953.521,28426.523,18928.846,54717.258,21142.16,44018.336,24917.402,79439.24,15762.309,53115.41,33496.883,47164.625,51266.97,22111.465,31267.555,62043.6,15753.01,55861.895,184195.08,119700.73,18019.707,167038.95,179671.12,34140.773,18870.992,42387.734,91933.55,21655.875,95197.46,25703.992,36721.633,36932.883,16958.422,46005.758,
5691,106.03969712995254,16.441238,3.0429384E7,1173833.2,9613755.0,9725070.0,1.0171661E7,1.9178492E7,1118029.9,2169793.2,2.028157E7,5277929.5,7697053.0,1839169.8,1.8686602E7,1.4506799E7,9764895.0,2.2289946E7,8786874.0,7012318.5,1.7754378E7,3908951.0,1.6390185E7,3.1470682E7,2.6119302E7,1.6697629E7,1.9304452E7,8348799.5,1.5601503E7,5014265.5,3614992.0,1610439.5,1.0305399E7,1.9706724E7,1.3966875E7,7997070.0,1.2386367E7,2.8117064E7,6777497.0,6806561.0,5634930.0,2.9784986E7,1.0845366E7,1.84007E7,1.781667E7,9813403.0,3333207.5,3.43845E7,1.0340521E7,3.0603422E7,3279772.8,953981.0,
2738,106.03969802989405,14.479559,193677.03,328441.62,32816.07,359563.84,57187.24,80752.33,74296.94,41653.336,64679.664,55503.49,285436.72,62038.78,109273.63,62162.363,142405.33,221880.06,48278.73,83937.016,122682.34,210859.0,124831.17,67844.55,65525.977,50297.094,42654.562,139557.23,80985.39,73882.28,139655.98,81165.22,119923.39,73341.87,93669.13,115315.34,90215.08,199662.5,47842.195,175781.84,72346.19,56757.664,238522.3,173240.03,36791.902,299576.44,66989.31,169365.03,350189.66,72626.17,82530.914,77698.29,
3978,107.03498057774276,15.738287,3670423.0,581082.0,782765.25,1092996.6,894834.9,2092451.6,1259805.8,427006.03,796382.1,1220137.8,857017.2,484613.7,1762316.6,1229529.2,626261.7,1728031.6,1340320.9,1016113.4,531366.9,1162236.0,1196655.2,1769148.8,1046313.9,771081.6,313518.6,690565.4,1923551.0,767268.0,738684.2,690080.56,626024.9,1055000.4,733944.2,1189467.2,1105442.8,3605616.0,1585792.5,3451400.2,2136125.0,682833.06,811672.44,724231.56,2047578.1,977095.6,1056869.9,737839.9,497850.22,2034379.1,1498031.2,940348.6,
3549,107.034983043922,15.499021,657473.25,728329.8,175193.3,411139.34,448195.3,288300.16,443029.22,508654.88,284389.6,321018.4,240818.89,301902.62,176644.77,341199.3,272785.75,188346.44,155225.22,432156.9,383995.16,507227.66,456844.5,1251064.4,729288.06,727702.7,320553.5,599372.06,401341.22,552220.8,726806.5,427760.03,199219.88,139781.34,741563.7,325404.0,1483482.0,278665.3,78082.4,172131.19,652100.7,293065.03,360503.72,517326.6,276244.4,332308.3,358969.88,405097.1,352561.06,224848.53,507529.06,167594.47,
3267,107.03498740011811,15.282515,168040.03,123223.336,103587.12,145169.77,91929.84,95015.67,185906.5,158827.38,280357.4,206076.78,147834.25,182005.97,264028.56,192217.97,125273.41,257873.42,191787.86,171129.36,57270.617,643526.2,215065.2,185917.53,93047.2,187037.83,90281.336,68979.92,238953.27,136405.72,158783.11,178357.23,135714.97,163632.1,105619.15,196046.28,48970.367,232734.7,228104.48,158809.3,482868.6,358509.84,385252.0,175836.25,217482.22,149068.83,149746.95,204227.34,242018.44,149799.36,162688.64,85966.555,
4929,107.03498953183093,16.056097,653256.44,548078.6,776471.6,553786.5,887984.44,591198.6,622221.5,529076.8,888913.06,799904.2,1038606.6,1077377.6,465382.47,610726.8,517452.06,462566.5,1164967.6,299465.22,980227.44,1016168.7,1047409.44,1120632.1,1719717.4,881030.06,542420.44,1590188.9,485384.3,539922.2,1778413.8,348825.34,669382.6,384945.9,591015.4,1126014.8,1008167.6,1064602.6,779256.2,1207703.2,971885.94,798550.44,659236.94,730550.4,1111636.8,513778.06,769090.1,1346122.5,972213.4,926213.25,681163.0,613459.6,
6517,107.03499631324331,16.690554,812105.8,645489.9,457182.97,435914.38,972987.0,458292.8,846350.9,608073.94,567526.4,643656.56,677577.3,337169.97,999096.5,668130.4,632540.25,686776.56,805734.1,471012.84,655328.9,836864.56,852212.9,376482.2,956813.2,803462.0,726201.4,584559.4,259448.55,463521.25,669387.25,353849.94,736102.94,1767005.2,616389.2,1047266.9,1286219.1,928560.94,528988.8,800872.56,423188.94,631131.06,419456.25,727923.9,523176.97,927321.44,576524.7,720122.0,1157225.2,857867.7,434927.84,790827.6,
5283,107.03499954056518,16.291113,683744.3,510281.0,552711.1,643205.25,306307.94,458062.28,931797.94,319856.44,220824.39,351564.5,589332.4,496953.78,807004.5,584531.94,708588.9,289478.1,304210.8,646839.6,467880.4,712203.7,785314.8,416222.94,739629.06,142261.94,558013.7,420255.97,550760.2,270181.66,1098979.1,862718.94,783673.5,985878.5,69909.56,759793.94,939453.7,1074132.2,323900.62,623271.06,1079140.0,421199.66,314246.84,262238.16,435620.38,854371.1,407117.3,323814.56,876124.06,445301.5,47969.96,653806.25,
5776,107.03499899312845,16.478008,536806.9,194436.25,207340.22,260669.55,428144.56,411256.06,209631.77,120076.18,555652.94,209224.4,264976.3,136651.1,138087.53,726905.4,123345.914,496106.97,267321.56,1007488.7,708670.4,192767.78,225472.81,411232.7,542581.7,819651.6,436108.44,390764.94,533254.4,109586.94,137477.69,313726.72,490498.4,94290.84,1076919.9,179258.58,576703.25,1302420.6,481652.3,134113.06,161003.94,222136.19,69681.73,516908.5,812975.5,479376.4,225515.23,1158423.2,648955.9,44449.13,182303.44,106394.984,
7069,107.03501045096871,16.97614,332779.94,243237.95,261324.98,219822.97,226714.23,67475.34,124926.82,90579.37,380711.78,257356.98,83547.9,161377.77,187532.31,38751.637,155914.69,227162.28,342286.6,226348.8,169614.2,190675.69,37259.9,62408.312,290204.94,222246.73,45045.434,63683.45,37851.004,259471.73,342050.7,272115.3,199826.94,59164.51,174974.0,229942.53,155318.73,763245.4,175956.58,427064.34,135262.77,103643.7,153943.05,31507.37,247284.84,225357.95,284797.2,177383.64,85586.89,67704.28,136692.38,195703.08,
1583,107.04832326725598,6.1511464,0,1272.185,18751.012,0,15977.685,112791.305,26510.584,181028.88,0,16158.203,221181.48,615.8569,0,9031.636,82556.72,349939.44,101311.89,274056.16,31727.213,128987.7,170417.16,194160.1,0,0,0,0,219236.28,31509.291,644.3419,7771.8296,155735.56,35152.777,24915.111,0,19846.406,468876.44,0,0,0,104944.305,22158.523,41045.52,16630.727,112449.02,0,0,0,99583.79,19204.691,15161.795,
6456,108.01897619817002,16.653759,206425.06,193737.94,73563.445,90991.01,154801.28,53232.97,167053.81,91602.72,171907.38,115863.85,87893.95,88010.95,49724.848,132477.42,105560.23,77324.54,95747.266,194600.6,43529.703,160985.38,108447.195,50517.387,182324.66,185918.0,74028.26,119807.99,62336.47,109366.234,97963.336,109282.64,98085.87,212582.3,79502.02,108709.43,196638.48,164625.25,88779.78,104245.3,79061.36,44934.215,164342.98,61851.637,114138.66,231212.84,85839.19,124367.42,92678.445,73111.66,133452.5,77830.06,
3942,108.01897449966931,15.718122,24884.898,88562.625,96925.41,138368.16,110439.57,215127.56,137329.73,69056.18,70436.88,57047.523,8582.09,79113.28,80770.06,117140.984,66140.16,66511.73,113787.195,140672.14,80569.46,48635.426,55845.977,82821.016,119096.23,64629.316,95161.25,17429.107,114261.04,101672.94,71106.7,72121.125,101401.62,82467.414,90965.945,98308.055,294759.1,259123.61,138085.25,130056.53,297619.4,88701.07,93864.21,24172.14,12779.467,48190.15,57393.758,25740.84,47516.344,80743.47,40761.87,102820.945,
4616,108.01897589501336,16.0746,47081.258,90045.914,38353.984,79126.89,257456.88,105562.44,109032.09,82835.72,87376.805,132033.3,49510.52,90445.39,65663.94,128224.13,127669.266,121242.26,110239.19,86108.23,78394.34,222055.38,206667.34,105725.69,185031.44,65744.59,107641.67,213686.44,107410.41,106958.86,88116.77,152819.38,100719.836,195571.75,97276.22,235209.42,127187.734,195432.9,77961.61,14629.449,89154.68,82786.31,78738.734,127285.07,124695.86,100273.29,105479.83,127894.65,154584.38,126129.89,62183.883,49958.703,
5520,108.01897607002746,16.447096,56628.066,78623.53,93893.21,140863.2,82052.01,83741.51,122301.71,36328.996,87107.14,46180.824,66238.7,38002.32,182339.12,84442.48,59218.145,64075.0,11023.26,82304.15,25929.445,112754.08,85268.76,67413.69,231547.42,132072.38,135431.16,85756.04,210316.34,98116.05,103909.57,120122.64,101041.69,198906.69,50945.85,77321.46,40158.17,161267.31,124064.3,169923.92,101047.586,114924.63,64448.664,71183.72,29136.992,104856.055,49454.375,149279.78,94417.78,91434.945,35316.29,106577.23,
6756,109.0394055015632,16.972898,25801.197,651972.0,224118.8,86132.98,76798.43,103299.92,130227.78,116088.84,115392.016,130159.63,111201.93,75128.28,221923.86,126894.29,193700.88,378218.75,94636.7,99058.29,597310.94,386353.94,134526.6,266344.84,119506.09,227458.88,71596.09,40350.73,96056.3,112492.25,114538.87,119762.7,170818.64,75910.484,75392.66,146219.22,339611.62,236047.34,99123.5,134165.89,384964.38,134330.39,88912.59,118305.4,154471.89,36958.58,137187.1,300171.3,491598.47,95182.664,110762.61,140998.14,
4133,109.0393857715203,15.837658,80092.375,124326.45,332736.3,20612.334,25252.975,178822.95,630913.25,64100.695,147866.53,54233.656,67977.19,292000.78,53085.465,282818.5,26656.041,422122.3,9230.813,72148.914,75087.47,23498.19,28182.654,263222.88,240129.86,207641.12,79680.94,649005.4,132375.27,225681.45,300042.75,138176.5,309166.38,263182.4,188554.02,126233.38,30918.83,95685.53,47005.44,252520.73,116806.91,34380.938,34559.836,195249.5,148761.5,303046.22,141112.6,116260.43,317295.1,13469.607,117648.98,214090.02,
3536,109.0393878093381,15.480521,610883.4,140954.94,90437.445,85260.67,108828.64,21372.232,41420.605,145870.5,50712.723,242218.62,267206.56,96884.16,46227.973,53836.754,148369.73,19651.023,100718.09,173557.25,466167.3,78639.27,50516.57,278054.5,126480.81,161504.95,81698.81,9701.227,242475.12,221182.67,14179.054,280998.25,203625.38,152507.14,24757.4,176049.7,443346.78,161245.66,32138.146,609920.75,690020.8,113208.805,105166.51,106823.9,123457.43,23432.8,131150.6,41858.52,103143.414,130843.82,133139.55,353922.44,
3041,109.03939230182725,15.123617,323961.38,44847.105,18643.842,22415.512,50369.688,111544.266,22859.256,29739.84,88615.695,13905.463,52166.21,11494.159,33929.91,52724.67,132779.48,20026.248,34531.805,32401.734,88464.23,54659.24,81057.95,99421.24,10511.3955,50626.105,11929.793,36853.547,54954.586,64233.543,18818.842,121153.164,24495.492,31843.38,46024.992,166586.12,83696.91,86228.53,10474.575,57910.312,110764.0,53124.305,27435.246,54741.062,198526.14,17464.918,63591.88,30700.545,26531.492,21689.531,71939.9,72177.914,
5625,109.03939571848505,16.426043,138308.9,29040.365,66594.39,92172.016,104565.78,224719.08,18081.027,31130.256,177278.44,43588.5,46206.035,24045.723,389414.8,51594.137,163875.36,17235.705,11470.804,20052.547,25318.996,45192.184,60713.17,31128.49,21308.705,91169.11,443709.44,75100.73,30723.154,26133.99,89268.92,65608.69,39543.258,45967.906,19067.537,29149.928,276825.03,44722.418,69770.734,565840.94,40612.832,355362.0,34334.754,216737.83,130775.04,45722.285,30602.396,41110.703,25943.969,25116.158,36313.96,74639.54,
4188,110.03464421088144,15.957519,501292.62,161407.12,405696.25,124840.78,391491.28,128327.12,839867.3,264120.38,267562.6,785454.4,193418.23,297571.47,433900.84,606112.44,440005.25,766367.5,148815.5,322475.97,920679.75,746447.5,1084120.1,503086.44,674053.2,161360.34,365405.12,456060.84,353878.78,165707.27,541625.4,335403.34,236060.8,221647.95,177370.75,209656.14,304912.28,264279.97,178771.69,365988.06,467637.06,202114.95,550666.25,178474.56,298578.56,418786.06,248692.14,338898.2,480385.66,348663.84,86162.516,239260.97,
5242,110.03464461662105,16.271584,362520.97,191547.73,396884.25,209022.28,196528.86,182179.88,526547.9,235541.0,247665.27,257970.81,205991.14,98127.35,374261.2,197634.67,389900.53,217720.9,173557.08,49800.96,692310.8,110350.46,620872.7,176488.12,167095.78,375631.47,101418.66,64770.785,232229.28,429050.72,551256.5,227866.53,459425.28,137743.84,241293.25,104591.39,347867.38,538151.6,201767.12,357610.06,418752.0,438582.78,365841.0,335322.7,437941.34,109129.02,638852.6,95785.94,388494.7,268604.34,225427.8,327953.16,
6212,110.03464607265254,16.673256,761522.75,1223761.8,235251.97,291792.44,534228.44,220495.75,256259.31,225762.36,210303.5,481546.88,138288.98,265105.66,418325.8,219716.66,161632.17,284231.03,237191.05,246550.14,861353.1,513460.84,567397.56,165766.02,329944.84,185725.84,571356.56,370773.72,165872.47,123593.29,228695.53,221194.92,305371.22,999469.3,347685.38,167900.6,1016891.8,366263.12,159366.03,712418.3,197910.48,251997.3,367826.16,115805.91,241323.97,319457.6,283390.94,219275.58,186854.53,147444.97,185520.06,443867.62,
5715,110.03464545652929,16.468458,125301.01,53137.043,48659.055,105112.586,175253.48,217405.6,22208.402,114727.695,200726.97,68426.53,173827.88,34579.812,59849.637,60893.098,44328.582,191786.5,67294.04,62266.89,169701.73,1301800.4,95690.016,179939.89,1129637.4,314608.8,66418.01,822914.75,234637.52,58140.68,506306.53,155248.53,199687.36,57378.688,43152.152,35657.42,239799.5,793057.75,350963.78,1009589.0,899365.94,85440.305,216910.62,746975.06,58466.062,134714.0,30137.25,719641.94,236148.84,54528.81,87615.805,18001.266,
3731,110.03464857562295,15.630476,130787.586,429731.47,22027.541,44635.72,272571.53,70445.55,141923.56,32518.793,227423.23,57402.844,416656.97,228510.92,618641.44,398374.97,34366.7,51102.914,156417.5,345147.62,69158.555,663815.94,22288.008,93291.305,74019.22,51726.21,114952.1,81104.3,101155.22,399737.94,21699.92,46948.71,188650.83,294550.53,436761.62,229148.34,749041.9,136077.72,377668.12,915058.4,30756.844,221830.5,160392.52,103482.3,76166.516,247675.9,75364.78,396516.8,178786.84,335940.28,96792.45,159899.75,
6807,110.03466396864249,16.949259,38207.78,154379.98,246652.44,263019.34,143223.81,202317.97,234133.08,237417.27,213607.23,237588.0,261169.9,78041.06,290495.0,98348.6,296546.84,302299.75,245361.17,193537.8,217868.0,354543.1,218009.92,287664.12,112471.81,150593.73,39452.297,191802.61,176442.95,307908.2,201879.31,229627.89,326991.1,56834.387,272160.38,150507.44,489962.6,560596.75,147433.7,287326.6,95542.555,237284.42,153962.36,200819.38,192850.45,139025.5,217174.47,611835.75,255334.97,153458.0,191260.33,141207.81,
3416,110.03465460874486,15.432622,842839.25,70761.31,27286.75,174623.16,49738.836,58517.668,20295.746,114288.03,139168.44,261343.03,8016.976,31116.066,42681.094,27035.21,221152.02,131484.9,49190.957,50478.504,42058.15,65226.055,38286.133,227420.17,222284.44,75500.125,42171.516,72711.695,55120.96,95830.305,38854.613,58205.855,123036.94,87719.47,43371.72,218328.31,51876.562,668826.56,65214.15,33721.08,226653.16,29416.662,137145.6,103466.484,112975.375,173002.08,227105.33,49729.96,109364.09,143650.4,152257.4,44275.91,
3123,110.03465884768192,15.180128,50187.28,12178.978,15792.135,14248.693,48939.4,77084.95,107478.08,45914.684,9558.968,28679.303,5738.952,43567.03,30736.836,47262.05,19041.879,44029.34,24228.457,10284.525,25139.076,32277.06,19675.322,74114.55,34523.82,14088.379,8893.954,33148.83,92230.11,105765.15,110109.58,94822.33,37317.31,8541.616,29042.75,18895.828,50255.316,12620.254,24188.463,28604.39,76544.75,16120.221,13247.277,22982.777,88421.7,8685.072,17627.469,24056.678,35209.344,22411.623,14396.701,106510.03,
929,111.00741967546819,0.68813306,0,25790.527,21916.965,17969.633,30739.357,37275.062,12348.929,34293.234,16911.523,41789.254,24392.477,39339.773,29692.674,37348.234,41120.52,34060.543,26354.396,34592.9,3257.1653,24743.477,6784.7715,26160.441,35555.445,24956.56,46890.098,26475.357,28207.195,29164.86,26875.37,37352.8,48678.63,29239.465,24126.52,56993.73,49395.0,40122.207,19019.799,32645.137,39380.664,33826.242,354003.5,455910.5,293500.28,28164.291,27171.537,12152.6,33033.062,32715.76,35964.66,38338.906,
213,112.98426117342913,0.5840013,760984.6,3150557.8,3058178.0,3307256.2,3151557.0,3056272.8,3706909.0,3111438.8,3147871.0,3131243.0,3123526.2,3174325.2,3106308.2,3130448.0,3075382.0,3048298.0,3118200.2,3301811.8,3741720.0,3318493.5,3962925.0,3038063.8,3226032.5,3206783.2,3079866.8,3186477.0,3409845.0,3126682.0,3061485.8,3063543.0,3204269.5,3305328.2,3043857.0,3076992.8,3556639.0,3540874.8,3498368.0,3479758.2,3286094.0,2937151.2,2012111.4,2136971.5,2462085.2,3193867.8,3163787.0,3833557.2,3252523.0,3100041.8,3117978.0,2870019.2,
6988,112.98433175644115,16.957169,1442085.0,1172264.4,1095499.8,1323322.9,1161056.1,1283169.1,1151446.5,1194562.2,1186540.1,824613.44,1162627.1,1070154.0,1180927.2,1243005.4,963345.4,1194833.8,1192993.8,1369201.4,663522.44,1038136.3,1242344.0,1242738.2,1354736.8,1287952.4,1227505.0,1296610.5,1140407.2,1164047.2,1187382.0,1217391.1,1318585.2,1322363.5,1103834.9,1173664.8,1275774.9,633093.3,1091543.9,1387319.6,852642.3,817108.8,1058738.4,1172004.9,1170973.4,1221581.2,1026768.7,1009103.0,1283785.8,964159.4,1232066.4,904378.1,
977,115.0023720168424,0.69999903,0,12360.665,12275.204,11824.846,22086.018,15378.744,8530.977,68346.55,2623.2642,76853.92,18709.66,25008.758,15820.897,22536.645,18650.371,6423.5225,5980.6636,34439.785,4149.62,88913.664,0,17422.068,18903.924,16754.578,20227.969,13556.887,17746.14,14213.041,21708.95,11416.798,30027.496,27949.2,26434.96,31312.496,29508.467,26983.035,17296.645,28617.404,31827.746,42714.445,30033.982,28695.53,56310.047,33684.348,20281.549,9241.324,39967.805,25136.523,33763.543,19103.744,
1418,115.0388264466602,2.2237408,0,270949.88,427274.1,59721.54,314102.53,335376.06,29895.281,240443.39,341674.62,439548.0,366856.8,431123.53,363491.1,425352.28,366555.06,277187.3,388345.53,295389.16,28177.555,353247.78,11839.192,383212.1,410912.9,365358.2,431091.28,355974.2,209162.45,68797.516,656150.2,228579.03,366445.62,210172.06,363807.3,600372.4,372515.7,253066.03,18022.887,652327.7,410461.28,331883.75,372448.6,320140.72,175526.05,339278.66,444820.72,8338.584,417213.25,407673.28,321383.12,444078.72,
1434,115.03882789514361,2.8450952,0,394286.94,570531.6,545071.5,406759.25,464015.28,62106.582,277723.66,431381.97,605775.1,458678.62,645424.5,511473.84,613866.56,436883.0,389875.9,452046.03,364202.03,299515.47,448425.94,32124.453,511378.72,567470.7,548270.3,655048.0,514591.78,355300.78,100450.125,851838.0,351900.03,442709.44,351668.47,466590.2,917744.2,532420.0,367825.56,450887.75,867559.94,522615.34,470353.3,499591.84,437669.5,246216.88,474970.16,597758.25,224773.73,629921.2,536237.4,411734.6,559932.2,
6839,116.02410610715496,16.646412,182254.11,634735.56,151778.25,271631.4,292746.66,292707.75,516052.12,237592.4,491569.8,363841.53,234666.4,114122.8,385739.8,264169.8,165714.03,99896.52,72148.95,514797.0,667048.2,308773.94,213271.52,144611.25,330702.84,177320.0,50438.63,379003.4,66195.695,372970.38,813701.5,123165.59,101743.39,536218.4,139653.95,756409.8,768736.3,366737.16,696125.44,766648.4,685025.7,72281.86,163866.48,331517.44,373681.38,308273.22,142543.6,252141.48,511419.06,90589.86,114803.86,15970.468,
6971,116.02409885624179,16.918753,62392.02,70422.65,20160.057,36397.855,26959.111,21665.148,43631.91,19303.104,43361.63,29543.164,26950.178,31107.354,21819.697,10430.553,13439.932,27209.656,25817.992,27638.617,36831.05,100008.88,43985.156,46324.93,29559.633,59887.56,35345.305,86449.14,18919.197,8973.375,25609.467,14646.6875,15514.969,101507.51,38495.008,46615.395,69896.15,87969.85,38339.18,88284.92,52446.285,43470.273,21577.902,20144.244,7408.9863,63520.55,57238.125,71622.42,19676.88,57232.37,44086.312,33975.824,
4092,116.02411632671334,15.858254,175628.02,118698.78,65018.758,270869.03,108226.75,155327.47,473933.4,90524.48,23872.842,68320.14,113676.97,54904.28,301222.8,213806.95,268175.1,294363.72,172693.94,23236.523,37299.344,546377.94,113163.64,49356.777,394780.34,165769.88,135439.06,45112.516,488656.2,410293.6,299835.75,105827.79,60638.297,81019.125,199314.16,191256.97,171944.31,64148.66,24976.125,400407.84,1023143.6,364983.22,70347.83,176435.2,512486.7,64604.66,378399.78,361688.0,581317.0,433344.3,539497.1,157055.72,
